MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,4,44.4,-1,-1,,,1,0,1,Passive,5.0,21,24,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,5,44.4,-1,-1,,,1,0,1,Passive,5.0,21,27,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,6,44.4,-1,-1,,,1,0,1,Passive,5.0,21,30,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,7,44.4,-1,-1,,,1,0,1,Passive,5.0,21,33,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,8,44.4,-1,-1,,,1,0,1,Passive,5.0,21,36,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,9,44.4,-1,-1,,,1,0,1,Passive,5.0,21,39,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,10,44.4,-1,-1,,,1,0,1,Passive,5.0,21,42,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,11,44.4,-1,-1,,,1,0,1,Passive,5.0,21,45,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,12,44.4,-1,-1,,,1,0,1,Passive,5.0,21,48,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,13,44.4,-1,-1,,,1,0,1,Passive,5.0,21,51,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,14,44.4,-1,-1,,,1,0,1,Passive,5.0,21,54,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,15,44.4,-1,-1,,,1,0,1,Passive,5.0,21,57,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,16,44.4,-1,-1,,,1,0,1,Passive,5.0,21,60,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,17,44.4,-1,-1,,,1,0,1,Passive,5.0,21,63,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,18,44.4,-1,-1,,,1,0,1,Passive,5.0,21,66,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,19,44.4,-1,-1,,,1,0,1,Passive,5.0,21,69,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,20,44.4,-1,-1,,,1,0,1,Passive,5.0,21,72,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000088921,1230,-2146826240.0,Windforce,SHARPSHOOTER,,21,44.4,-1,-1,,,1,0,1,Passive,5.0,21,75,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000088906,This is a Finisher created with Wind Arrows.,This is a Finisher created with Wind Arrows.,,2,203,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,1,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,26,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,2,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,29,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,3,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,32,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,4,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,35,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,5,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,38,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,6,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,41,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,7,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,44,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,8,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,47,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,9,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,50,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,10,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,53,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,11,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,56,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,12,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,59,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,13,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,62,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,14,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,65,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,15,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,68,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,16,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,71,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000095030,1311,0.0,시즈 스탠스 EX 인스턴트,SHARPSHOOTER,,17,0.0,5,6,Bow,Crossbow,0,8,0,Buff,30.0,17,74,,,,,,,,,,ARCHER,SHARPSHOOTER,,,,,0,,1000095032,단 한번의 사격에 집중한 시즈 스탠스입니다.,단 한번의 사격에 집중한 시즈 스탠스입니다.,,0,234,None
1000080447,1420,-2146826240.0,Enhanced Quake Barrage,ACROBAT,,1,0.0,-1,-1,,,0,0,1,Instant,90.0,2,40,,,,,,,,,,ARCHER,ACROBAT,,,,,0,,1000080297,This version of Quake Barrage is enhanced by Show Time!,This version of Quake Barrage is enhanced by Show Time!,,0,251,None
1000080447,1420,-2146826240.0,Enhanced Quake Barrage,ACROBAT,,2,0.0,-1,-1,,,0,0,1,Instant,90.0,2,60,,,,,,,,,,ARCHER,ACROBAT,,,,,0,,1000080297,This version of Quake Barrage is enhanced by Show Time!,This version of Quake Barrage is enhanced by Show Time!,,0,251,None
1000093682,1510,0.0,Astral Illusion Instant,ACROBAT,,1,0.0,-1,-1,,,0,0,1,Instant,125.0,2,40,,,,,,,,,,ARCHER,ACROBAT,,,,,0,,1000093702,Astral Illusion can be used quickly and is invincible.,Astral Illusion can be used quickly and is invincible.,,0,249,None
1000093682,1510,0.0,Astral Illusion Instant,ACROBAT,,2,0.0,-1,-1,,,0,0,1,Instant,125.0,2,60,,,,,,,,,,ARCHER,ACROBAT,,,,,0,,1000093702,Astral Illusion can be used quickly and is invincible.,Astral Illusion can be used quickly and is invincible.,,0,249,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,1,0.0,-1,-1,,,0,0,1,Instant,20.0,15,32,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,2,0.0,-1,-1,,,0,0,1,Instant,20.0,15,35,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,3,0.0,-1,-1,,,0,0,1,Instant,20.0,15,38,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,4,0.0,-1,-1,,,0,0,1,Instant,20.0,15,41,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,5,0.0,-1,-1,,,0,0,1,Instant,20.0,15,44,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,6,0.0,-1,-1,,,0,0,1,Instant,20.0,15,47,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,7,0.0,-1,-1,,,0,0,1,Instant,20.0,15,50,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,8,0.0,-1,-1,,,0,0,1,Instant,20.0,15,53,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,9,0.0,-1,-1,,,0,0,1,Instant,20.0,15,56,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,10,0.0,-1,-1,,,0,0,1,Instant,20.0,15,59,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,11,0.0,-1,-1,,,0,0,1,Instant,20.0,15,62,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,12,0.0,-1,-1,,,0,0,1,Instant,20.0,15,65,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,13,0.0,-1,-1,,,0,0,1,Instant,20.0,15,68,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,14,0.0,-1,-1,,,0,0,1,Instant,20.0,15,71,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
1000093683,1560,0.0,Cyclone Kick EX Instant,WINDWALKER,,15,0.0,-1,-1,,,0,0,1,Instant,20.0,15,74,,,,,,,,,,ARCHER,ACROBAT,WINDWALKER,,,,0,,1000093703,Cyclone Kick can be used quickly.,Cyclone Kick can be used quickly.,,0,243,None
