MID,SkillIndex,StartSuperArmor,SkillName,SkillNeedClass,SkillTreeSlotIndex,SkillLevel,FeeMP,RequireWeapon1,RequireWeapon2,weapon 1,weapon 2,SkillType,DurationType,TargetType,SkillTypeInfo,SkillCooldown,SkillMaxLevel,RequireCharLevel,RequiredSkill_1,RequiredSkill_1_name,RequiredSkill_1_lvl,RequiredSkill_2,RequiredSkill_2_name,RequiredSkill_2_lvl,RequiredSkill_3,RequiredSkill_3_name,RequiredSkill_3_lvl,class0,class1,class2,RequireClass0SP,RequireClass1SP,RequireClass2SP,RequireSP,ChangeSkillIndex,SkillExplanationID,SkillExplanationAll,SkillExplanation,SkillExplanationPara,SPMaxLevel,IconImageIndex,Element
1000093853,7110,1.0,Charging Sweep + Instance,DRAGOON,,11,0.0,25,-1,Spear,,0,0,1,Instant,32.0,13,80,,,,,,,,,,LENCEA,LANCER,DRAGOON,,,,0,,1000094206,Charging Sweep can be used quickly.,Charging Sweep can be used quickly.,,0,2030,None
1000093853,7110,1.0,Charging Sweep + Instance,DRAGOON,,12,0.0,25,-1,Spear,,0,0,1,Instant,32.0,13,83,,,,,,,,,,LENCEA,LANCER,DRAGOON,,,,0,,1000094206,Charging Sweep can be used quickly.,Charging Sweep can be used quickly.,,0,2030,None
1000093853,7110,1.0,Charging Sweep + Instance,DRAGOON,,13,0.0,25,-1,Spear,,0,0,1,Instant,32.0,13,86,,,,,,,,,,LENCEA,LANCER,DRAGOON,,,,0,,1000094206,Charging Sweep can be used quickly.,Charging Sweep can be used quickly.,,0,2030,None
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,1,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,32,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,2,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,35,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,3,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,38,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,4,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,41,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,5,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,44,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,6,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,47,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,7,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,50,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,8,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,53,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,9,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,56,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,10,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,59,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,11,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,62,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,12,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,65,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,13,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,68,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,14,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,71,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
1000093855,7210,1.0,Twirl Trance + Instance,LANCER,,15,0.0,25,-1,Spear,,0,0,1,Instant,45.0,15,74,,,,,,,,,,LENCEA,LANCER,,,,,0,,1000094208,Twirl Trance can be used quickly.,Twirl Trance can be used quickly.,,0,2025,Light
